acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,17.7,9,GoogleAutoMLTables_benchmark,openml.org/t/189354,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1072089202,stable,Airlines,2020-01-31T00:45:38,0.0.1
0.691398,0.7587689999999999,16581.9,0,GoogleAutoMLTables_benchmark,openml.org/t/189356,,,local,-1.0,-1.0,,281.242,0.7587689999999999,2467137202,stable,Albert,2020-01-31T00:58:52,0.0.1
,,214.2,1,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2467137203,stable,Albert,2020-01-31T01:02:26,0.0.1
,,215.4,2,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2467137204,stable,Albert,2020-01-31T01:06:02,0.0.1
,,213.9,3,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2467137205,stable,Albert,2020-01-31T01:09:36,0.0.1
,,213.3,4,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2467137206,stable,Albert,2020-01-31T01:13:09,0.0.1
,,214.3,5,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2467137207,stable,Albert,2020-01-31T01:16:43,0.0.1
,,216.8,6,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2467137208,stable,Albert,2020-01-31T01:20:20,0.0.1
,,217.2,7,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2467137209,stable,Albert,2020-01-31T01:23:57,0.0.1
,,215.2,8,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2467137210,stable,Albert,2020-01-31T01:27:32,0.0.1
,,216.5,9,GoogleAutoMLTables_benchmark,openml.org/t/189356,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2467137211,stable,Albert,2020-01-31T01:31:09,0.0.1
0.945682,0.8745120000000001,7305.3,0,GoogleAutoMLTables_benchmark,openml.org/t/34539,,,local,-1.0,-1.0,,169.769,0.8745120000000001,69387092,stable,Amazon_employee_access,2020-01-29T14:44:41,0.0.1
,,1.3,1,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,69387093,stable,Amazon_employee_access,2020-01-29T14:44:43,0.0.1
,,1.3,2,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,69387094,stable,Amazon_employee_access,2020-01-29T14:44:44,0.0.1
,,1.1,3,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,69387095,stable,Amazon_employee_access,2020-01-29T14:44:45,0.0.1
,,1.3,4,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,69387096,stable,Amazon_employee_access,2020-01-29T14:44:46,0.0.1
,,1.1,5,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,69387097,stable,Amazon_employee_access,2020-01-29T14:44:48,0.0.1
,,1.3,6,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,69387098,stable,Amazon_employee_access,2020-01-29T14:44:49,0.0.1
,,1.3,7,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,69387099,stable,Amazon_employee_access,2020-01-29T14:44:50,0.0.1
,,1.1,8,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,69387100,stable,Amazon_employee_access,2020-01-29T14:44:51,0.0.1
,,1.3,9,GoogleAutoMLTables_benchmark,openml.org/t/34539,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,69387101,stable,Amazon_employee_access,2020-01-29T14:44:53,0.0.1
0.992632,0.987224,16453.7,0,GoogleAutoMLTables_benchmark,openml.org/t/168868,,,local,-1.0,-1.0,,304.2270000000001,0.987224,897407338,stable,APSFailure,2020-01-29T17:17:58,0.0.1
,,25.0,1,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,897407339,stable,APSFailure,2020-01-29T17:18:23,0.0.1
,,24.5,2,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,897407340,stable,APSFailure,2020-01-29T17:18:47,0.0.1
,,24.7,3,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,897407341,stable,APSFailure,2020-01-29T17:19:12,0.0.1
,,24.6,4,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,897407342,stable,APSFailure,2020-01-29T17:19:37,0.0.1
,,24.6,5,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,897407343,stable,APSFailure,2020-01-29T17:20:01,0.0.1
,,24.7,6,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,897407344,stable,APSFailure,2020-01-29T17:20:26,0.0.1
,,24.5,7,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,897407345,stable,APSFailure,2020-01-29T17:20:51,0.0.1
,,24.6,8,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,897407346,stable,APSFailure,2020-01-29T17:21:15,0.0.1
,,24.7,9,GoogleAutoMLTables_benchmark,openml.org/t/168868,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,897407347,stable,APSFailure,2020-01-29T17:21:40,0.0.1
,,17.8,0,GoogleAutoMLTables_benchmark,openml.org/t/146818,ValueError: GCP AutoML tables can only be trained on datasets with >= 1000 rows,,local,,,,,,535445461,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,1,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,535445462,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,2,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,535445463,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,3,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,535445464,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,4,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,535445465,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,5,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,535445466,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,6,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,535445467,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,7,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,535445468,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,8,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,535445469,stable,Australian,2020-01-29T04:28:02,0.0.1
,,0.0,9,GoogleAutoMLTables_benchmark,openml.org/t/146818,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,535445470,stable,Australian,2020-01-29T04:28:03,0.0.1
0.90889,0.937552,7442.6,0,GoogleAutoMLTables_benchmark,openml.org/t/14965,,,local,-1.0,-1.0,,143.273,0.937552,3073384599,stable,bank-marketing,2020-01-29T14:47:00,0.0.1
,,2.0,1,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3073384600,stable,bank-marketing,2020-01-29T14:47:02,0.0.1
,,2.0,2,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3073384601,stable,bank-marketing,2020-01-29T14:47:04,0.0.1
,,2.0,3,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3073384602,stable,bank-marketing,2020-01-29T14:47:06,0.0.1
,,2.0,4,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3073384603,stable,bank-marketing,2020-01-29T14:47:08,0.0.1
,,2.0,5,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3073384604,stable,bank-marketing,2020-01-29T14:47:10,0.0.1
,,2.0,6,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3073384605,stable,bank-marketing,2020-01-29T14:47:12,0.0.1
,,2.0,7,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3073384606,stable,bank-marketing,2020-01-29T14:47:14,0.0.1
,,2.0,8,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3073384607,stable,bank-marketing,2020-01-29T14:47:16,0.0.1
,,2.0,9,GoogleAutoMLTables_benchmark,openml.org/t/14965,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3073384608,stable,bank-marketing,2020-01-29T14:47:18,0.0.1
,,17.7,0,GoogleAutoMLTables_benchmark,openml.org/t/10101,ValueError: GCP AutoML tables can only be trained on datasets with >= 1000 rows,,local,,,,,,1625516279,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,1,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1625516280,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,2,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1625516281,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,3,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1625516282,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,4,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1625516283,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,5,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1625516284,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,6,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1625516285,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,7,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1625516286,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,8,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1625516287,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
,,0.0,9,GoogleAutoMLTables_benchmark,openml.org/t/10101,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1625516288,stable,blood-transfusion,2020-01-29T04:28:02,0.0.1
1.0,,4187.7,0,GoogleAutoMLTables_benchmark,openml.org/t/146821,,0.0007219430000000001,local,-1.0,-1.0,,268.071,0.0007219430000000001,4019592028,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,1,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,4019592029,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,2,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,4019592030,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,3,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,4019592031,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,4,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,4019592032,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,5,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,4019592033,stable,car,2020-01-29T05:37:50,0.0.1
,,0.1,6,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,4019592034,stable,car,2020-01-29T05:37:51,0.0.1
,,0.1,7,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,4019592035,stable,car,2020-01-29T05:37:51,0.0.1
,,0.1,8,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,4019592036,stable,car,2020-01-29T05:37:51,0.0.1
,,0.1,9,GoogleAutoMLTables_benchmark,openml.org/t/146821,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,4019592037,stable,car,2020-01-29T05:37:51,0.0.1
,,137.9,0,GoogleAutoMLTables_benchmark,openml.org/t/168908,GoogleAPICallError: None Too many columns: 1638. Maximum number is: 1000,,local,,,,,,1382021235,stable,christine,2020-01-29T04:30:02,0.0.1
,,25.1,1,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1382021236,stable,christine,2020-01-29T04:30:28,0.0.1
,,25.1,2,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1382021237,stable,christine,2020-01-29T04:30:53,0.0.1
,,24.9,3,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1382021238,stable,christine,2020-01-29T04:31:18,0.0.1
,,24.8,4,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1382021239,stable,christine,2020-01-29T04:31:42,0.0.1
,,24.9,5,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1382021240,stable,christine,2020-01-29T04:32:07,0.0.1
,,24.8,6,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1382021241,stable,christine,2020-01-29T04:32:32,0.0.1
,,24.8,7,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1382021242,stable,christine,2020-01-29T04:32:57,0.0.1
,,25.0,8,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1382021243,stable,christine,2020-01-29T04:33:22,0.0.1
,,24.8,9,GoogleAutoMLTables_benchmark,openml.org/t/168908,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1382021244,stable,christine,2020-01-29T04:33:47,0.0.1
,,19.4,0,GoogleAutoMLTables_benchmark,openml.org/t/9981,ValueError: GCP AutoML tables can only be trained on datasets with >= 1000 rows,,local,,,,,,4190971307,stable,cnae-9,2020-01-29T04:28:04,0.0.1
,,1.3,1,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,4190971308,stable,cnae-9,2020-01-29T04:28:05,0.0.1
,,1.3,2,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,4190971309,stable,cnae-9,2020-01-29T04:28:06,0.0.1
,,1.3,3,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,4190971310,stable,cnae-9,2020-01-29T04:28:08,0.0.1
,,1.3,4,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,4190971311,stable,cnae-9,2020-01-29T04:28:09,0.0.1
,,1.3,5,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,4190971312,stable,cnae-9,2020-01-29T04:28:10,0.0.1
,,1.3,6,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,4190971313,stable,cnae-9,2020-01-29T04:28:12,0.0.1
,,1.3,7,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,4190971314,stable,cnae-9,2020-01-29T04:28:13,0.0.1
,,1.3,8,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,4190971315,stable,cnae-9,2020-01-29T04:28:14,0.0.1
,,1.3,9,GoogleAutoMLTables_benchmark,openml.org/t/9981,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,4190971316,stable,cnae-9,2020-01-29T04:28:15,0.0.1
0.882179,,16454.5,0,GoogleAutoMLTables_benchmark,openml.org/t/146195,,0.297493,local,-1.0,-1.0,,311.149,0.297493,1057014870,stable,connect-4,2020-01-30T01:54:09,0.0.1
,,5.0,1,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1057014871,stable,connect-4,2020-01-30T01:54:14,0.0.1
,,4.8,2,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1057014872,stable,connect-4,2020-01-30T01:54:19,0.0.1
,,4.8,3,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1057014873,stable,connect-4,2020-01-30T01:54:24,0.0.1
,,4.9,4,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1057014874,stable,connect-4,2020-01-30T01:54:29,0.0.1
,,4.8,5,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1057014875,stable,connect-4,2020-01-30T01:54:34,0.0.1
,,4.9,6,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1057014876,stable,connect-4,2020-01-30T01:54:39,0.0.1
,,4.8,7,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1057014877,stable,connect-4,2020-01-30T01:54:43,0.0.1
,,4.9,8,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1057014878,stable,connect-4,2020-01-30T01:54:48,0.0.1
,,4.8,9,GoogleAutoMLTables_benchmark,openml.org/t/146195,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1057014879,stable,connect-4,2020-01-30T01:54:53,0.0.1
0.970173,,14323.3,0,GoogleAutoMLTables_benchmark,openml.org/t/7593,,0.08681900000000001,local,-1.0,-1.0,,290.699,0.08681900000000001,1615910648,stable,Covertype,2020-01-31T00:16:59,0.0.1
,,54.1,1,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1615910649,stable,Covertype,2020-01-31T00:17:53,0.0.1
,,53.7,2,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1615910650,stable,Covertype,2020-01-31T00:18:47,0.0.1
,,53.6,3,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1615910651,stable,Covertype,2020-01-31T00:19:41,0.0.1
,,53.7,4,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1615910652,stable,Covertype,2020-01-31T00:20:34,0.0.1
,,53.5,5,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1615910653,stable,Covertype,2020-01-31T00:21:28,0.0.1
,,53.3,6,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1615910654,stable,Covertype,2020-01-31T00:22:21,0.0.1
,,53.6,7,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1615910655,stable,Covertype,2020-01-31T00:23:15,0.0.1
,,53.6,8,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1615910656,stable,Covertype,2020-01-31T00:24:08,0.0.1
,,53.3,9,GoogleAutoMLTables_benchmark,openml.org/t/7593,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1615910657,stable,Covertype,2020-01-31T00:25:02,0.0.1
,,19.9,0,GoogleAutoMLTables_benchmark,openml.org/t/31,ValueError: GCP AutoML tables can only be trained on datasets with >= 1000 rows,,local,,,,,,2420529148,stable,credit-g,2020-01-29T04:43:15,0.0.1
